factor,common,label,prototype,symbol_scope,event_count,q5_minus_q1,top20_minus_bottom20,safe_rate_top20,safe_rate_bottom20,hit_liq_rate_top20,hit_liq_rate_bottom20,monthly_positive_rate,cross_symbol_positive_count,status
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,4428,-0.06433408577878108,-0.06433408577878108,0.9029345372460497,0.9672686230248307,0.0,0.0,0.13333333333333333,0.0,risk_only_candidate
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,4428,0.05304740406320552,0.05304740406320552,0.9029345372460497,0.9672686230248307,0.0,0.0,0.7333333333333333,2.0,path_safety_candidate
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,4428,0.0,0.0,0.9029345372460497,0.9672686230248307,0.0,0.0,0.0,0.0,risk_only_candidate
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,4428,0.0,0.0,0.9029345372460497,0.9672686230248307,0.0,0.0,0.0,0.0,risk_only_candidate
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,4428,-0.0005557878637095263,-0.0005557878637095263,0.9029345372460497,0.9672686230248307,0.0,0.0,0.26666666666666666,0.0,risk_only_candidate
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,4428,0.0011760689518905635,0.0011760689518905635,0.9029345372460497,0.9672686230248307,0.0,0.0,0.6333333333333333,2.0,path_safety_candidate
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,4428,-0.03160270880361171,-0.03160270880361171,0.9198645598194131,0.9672686230248307,0.0,0.002257336343115124,0.0,0.0,risk_only_candidate
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,4428,-0.04740406320541768,-0.04740406320541768,0.9198645598194131,0.9672686230248307,0.0,0.002257336343115124,0.06666666666666667,0.0,risk_only_candidate
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,4428,0.04514672686230248,0.04514672686230248,0.9198645598194131,0.9672686230248307,0.0,0.002257336343115124,0.7666666666666667,2.0,path_safety_candidate
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,4428,0.0,0.0,0.9198645598194131,0.9672686230248307,0.0,0.002257336343115124,0.0,0.0,risk_only_candidate
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,4428,0.002257336343115124,0.002257336343115124,0.9198645598194131,0.9672686230248307,0.0,0.002257336343115124,0.03333333333333333,1.0,weak_path_safety_candidate
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,4428,-0.0005521733706821782,-0.0005521733706821782,0.9198645598194131,0.9672686230248307,0.0,0.002257336343115124,0.2,1.0,risk_only_candidate
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,4428,0.0014455600641083127,0.0014455600641083161,0.9198645598194131,0.9672686230248307,0.0,0.002257336343115124,0.7333333333333333,2.0,path_safety_candidate
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,4428,-0.02483069977426633,-0.02483069977426633,0.9209932279909706,0.9616252821670429,0.0,0.002257336343115124,0.03333333333333333,0.0,risk_only_candidate
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,4428,-0.040632054176072296,-0.040632054176072296,0.9209932279909706,0.9616252821670429,0.0,0.002257336343115124,0.06666666666666667,0.0,risk_only_candidate
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,4428,0.04176072234762984,0.04176072234762984,0.9209932279909706,0.9616252821670429,0.0,0.002257336343115124,0.7666666666666667,2.0,path_safety_candidate
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,4428,0.0,0.0,0.9209932279909706,0.9616252821670429,0.0,0.002257336343115124,0.0,0.0,risk_only_candidate
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,4428,0.002257336343115124,0.002257336343115124,0.9209932279909706,0.9616252821670429,0.0,0.002257336343115124,0.03333333333333333,1.0,weak_path_safety_candidate
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,4428,-0.0006000737207254441,-0.0006000737207254441,0.9209932279909706,0.9616252821670429,0.0,0.002257336343115124,0.1,0.0,risk_only_candidate
prior_30m_return,Immediate pre-entry 30-minute close-to-open return.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,4428,0.001860186190613353,0.0018601861906133513,0.9209932279909706,0.9616252821670429,0.0,0.002257336343115124,0.7,3.0,path_safety_candidate
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,4428,0.004519774011299438,0.004519774011299438,0.976271186440678,0.9152542372881356,0.0022598870056497176,0.0,0.03333333333333333,2.0,weak_path_safety_candidate
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,4428,0.06101694915254241,0.06101694915254241,0.976271186440678,0.9152542372881356,0.0022598870056497176,0.0,0.3333333333333333,3.0,weak_path_safety_candidate
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,4428,0.02033898305084747,0.02033898305084747,0.976271186440678,0.9152542372881356,0.0022598870056497176,0.0,0.6,1.0,weak_path_safety_candidate
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,4428,0.0,0.0,0.976271186440678,0.9152542372881356,0.0022598870056497176,0.0,0.0,0.0,risk_only_candidate
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,4428,-0.0022598870056497176,-0.0022598870056497176,0.976271186440678,0.9152542372881356,0.0022598870056497176,0.0,0.0,0.0,risk_only_candidate
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,4428,-0.0001723960927813476,-0.0001723960927813476,0.976271186440678,0.9152542372881356,0.0022598870056497176,0.0,0.6,2.0,risk_only_candidate
prior_5m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 5-minute range.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,4428,0.0016411160579414153,0.0016411160579414153,0.976271186440678,0.9152542372881356,0.0022598870056497176,0.0,0.6666666666666666,4.0,path_safety_candidate
prior_15m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 15-minute range.,safe_for_10x,P4_BREAKOUT_TOP20,all_symbols,4428,0.016949152542372836,0.016949152542372836,0.9559322033898305,0.9367231638418079,0.0022598870056497176,0.0,0.13333333333333333,3.0,weak_path_safety_candidate
prior_15m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 15-minute range.,safe_for_20x,P4_BREAKOUT_TOP20,all_symbols,4428,0.019209039548022666,0.019209039548022666,0.9559322033898305,0.9367231638418079,0.0022598870056497176,0.0,0.26666666666666666,3.0,weak_path_safety_candidate
prior_15m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 15-minute range.,fast_follow_through,P4_BREAKOUT_TOP20,all_symbols,4428,-0.01242937853107351,-0.01242937853107351,0.9559322033898305,0.9367231638418079,0.0022598870056497176,0.0,0.4666666666666667,1.0,risk_only_candidate
prior_15m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 15-minute range.,hit_liquidation_10x,P4_BREAKOUT_TOP20,all_symbols,4428,0.0,0.0,0.9559322033898305,0.9367231638418079,0.0022598870056497176,0.0,0.0,0.0,risk_only_candidate
prior_15m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 15-minute range.,hit_liquidation_20x,P4_BREAKOUT_TOP20,all_symbols,4428,-0.0022598870056497176,-0.0022598870056497176,0.9559322033898305,0.9367231638418079,0.0022598870056497176,0.0,0.0,0.0,risk_only_candidate
prior_15m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 15-minute range.,mae_pct,P4_BREAKOUT_TOP20,all_symbols,4428,-5.651899042868002e-05,-5.651899042868002e-05,0.9559322033898305,0.9367231638418079,0.0022598870056497176,0.0,0.5666666666666667,1.0,risk_only_candidate
prior_15m_lower_wick_ratio,Lower wick share of the aggregate pre-entry 15-minute range.,mfe_pct,P4_BREAKOUT_TOP20,all_symbols,4428,0.0005388077845870677,0.0005388077845870642,0.9559322033898305,0.9367231638418079,0.0022598870056497176,0.0,0.5666666666666667,3.0,path_safety_candidate
momentum_score_quantile,Existing R6 momentum family score percentile.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0029325513196480912,-0.0029325513196480912,0.9521016617790812,0.9433040078201369,0.0,0.0,0.0,0.0,risk_only_candidate
momentum_score_quantile,Existing R6 momentum family score percentile.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.008797653958944274,0.008797653958944274,0.9521016617790812,0.9433040078201369,0.0,0.0,0.3333333333333333,2.0,weak_path_safety_candidate
momentum_score_quantile,Existing R6 momentum family score percentile.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.016617790811339184,-0.016617790811339184,0.9521016617790812,0.9433040078201369,0.0,0.0,0.4666666666666667,0.0,risk_only_candidate
momentum_score_quantile,Existing R6 momentum family score percentile.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.9521016617790812,0.9433040078201369,0.0,0.0,0.0,0.0,risk_only_candidate
momentum_score_quantile,Existing R6 momentum family score percentile.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.9521016617790812,0.9433040078201369,0.0,0.0,0.0,0.0,risk_only_candidate
momentum_score_quantile,Existing R6 momentum family score percentile.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0009719229074757301,-0.0009719229074757301,0.9521016617790812,0.9433040078201369,0.0,0.0,0.13333333333333333,0.0,risk_only_candidate
momentum_score_quantile,Existing R6 momentum family score percentile.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.006991419723558391,0.00699141972355839,0.9521016617790812,0.9433040078201369,0.0,0.0,0.9333333333333333,4.0,path_safety_candidate
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0009775171065493637,0.0009775171065493637,0.946236559139785,0.9198435972629521,0.0019550342130987292,0.0,0.26666666666666666,3.0,weak_path_safety_candidate
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.026392961876832932,0.026392961876832932,0.946236559139785,0.9198435972629521,0.0019550342130987292,0.0,0.43333333333333335,4.0,weak_path_safety_candidate
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.10752688172043001,0.10752688172043001,0.946236559139785,0.9198435972629521,0.0019550342130987292,0.0,0.8,4.0,path_safety_candidate
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.946236559139785,0.9198435972629521,0.0019550342130987292,0.0,0.0,0.0,risk_only_candidate
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0019550342130987292,-0.0019550342130987292,0.946236559139785,0.9198435972629521,0.0019550342130987292,0.0,0.0,0.0,risk_only_candidate
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0006908150781254536,0.0006908150781254536,0.946236559139785,0.9198435972629521,0.0019550342130987292,0.0,0.7333333333333333,3.0,path_safety_candidate
breakout_score_quantile,Existing R6 breakout conviction family score percentile.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.00547322728684997,0.00547322728684997,0.946236559139785,0.9198435972629521,0.0019550342130987292,0.0,0.9,4.0,path_safety_candidate
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0029325513196480912,-0.0029325513196480912,0.9530791788856305,0.9296187683284457,0.0019550342130987292,0.0,0.23333333333333334,2.0,risk_only_candidate
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.02346041055718484,0.02346041055718484,0.9530791788856305,0.9296187683284457,0.0019550342130987292,0.0,0.3333333333333333,2.0,weak_path_safety_candidate
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.1026392961876833,0.1026392961876833,0.9530791788856305,0.9296187683284457,0.0019550342130987292,0.0,0.6666666666666666,4.0,path_safety_candidate
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.9530791788856305,0.9296187683284457,0.0019550342130987292,0.0,0.0,0.0,risk_only_candidate
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0019550342130987292,-0.0019550342130987292,0.9530791788856305,0.9296187683284457,0.0019550342130987292,0.0,0.0,0.0,risk_only_candidate
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0006296244737460522,0.0006296244737460522,0.9530791788856305,0.9296187683284457,0.0019550342130987292,0.0,0.6666666666666666,3.0,path_safety_candidate
breakout_distance_atr,Breakout extension: close distance beyond Donchian55 upper normalized by ATR.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.004218695226827452,0.004218695226827449,0.9530791788856305,0.9296187683284457,0.0019550342130987292,0.0,0.9,4.0,path_safety_candidate
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.006842619745845546,-0.006842619745845546,0.9305962854349951,0.9521016617790812,0.0019550342130987292,0.0,0.23333333333333334,1.0,risk_only_candidate
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.021505376344086113,-0.021505376344086113,0.9305962854349951,0.9521016617790812,0.0019550342130987292,0.0,0.26666666666666666,1.0,risk_only_candidate
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.08504398826979465,0.08504398826979465,0.9305962854349951,0.9521016617790812,0.0019550342130987292,0.0,0.6666666666666666,4.0,path_safety_candidate
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.9305962854349951,0.9521016617790812,0.0019550342130987292,0.0,0.0,0.0,risk_only_candidate
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0019550342130987292,-0.0019550342130987292,0.9305962854349951,0.9521016617790812,0.0019550342130987292,0.0,0.0,0.0,risk_only_candidate
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.00036663302430199303,0.00036663302430199303,0.9305962854349951,0.9521016617790812,0.0019550342130987292,0.0,0.7,3.0,path_safety_candidate
range_atr,Signal-bar range expansion: current 15m range normalized by ATR.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.00734035154599317,0.007340351545993169,0.9305962854349951,0.9521016617790812,0.0019550342130987292,0.0,1.0,4.0,path_safety_candidate
body_ratio,Candle conviction: real body share of the full candle range.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.009775171065493637,0.009775171065493637,0.9599217986314761,0.8963831867057673,0.0019550342130987292,0.0,0.23333333333333334,1.0,weak_path_safety_candidate
body_ratio,Candle conviction: real body share of the full candle range.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.06353861192570875,0.06353861192570875,0.9599217986314761,0.8963831867057673,0.0019550342130987292,0.0,0.5333333333333333,4.0,weak_path_safety_candidate
body_ratio,Candle conviction: real body share of the full candle range.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.12218963831867047,0.12218963831867047,0.9599217986314761,0.8963831867057673,0.0019550342130987292,0.0,0.8666666666666667,4.0,path_safety_candidate
body_ratio,Candle conviction: real body share of the full candle range.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.9599217986314761,0.8963831867057673,0.0019550342130987292,0.0,0.0,0.0,risk_only_candidate
body_ratio,Candle conviction: real body share of the full candle range.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0019550342130987292,-0.0019550342130987292,0.9599217986314761,0.8963831867057673,0.0019550342130987292,0.0,0.0,0.0,risk_only_candidate
body_ratio,Candle conviction: real body share of the full candle range.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.00102604094189748,0.00102604094189748,0.9599217986314761,0.8963831867057673,0.0019550342130987292,0.0,0.8666666666666667,4.0,path_safety_candidate
body_ratio,Candle conviction: real body share of the full candle range.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0016323678694431677,-0.0016323678694431694,0.9599217986314761,0.8963831867057673,0.0019550342130987292,0.0,0.4666666666666667,2.0,risk_only_candidate
close_location,Close strength: close location within the 15m high-low range.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.003910068426197455,-0.003910068426197455,0.9149560117302052,0.9491691104594331,0.0019550342130987292,0.0,0.16666666666666666,2.0,risk_only_candidate
close_location,Close strength: close location within the 15m high-low range.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.03421309872922784,-0.03421309872922784,0.9149560117302052,0.9491691104594331,0.0019550342130987292,0.0,0.3,0.0,risk_only_candidate
close_location,Close strength: close location within the 15m high-low range.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.03616813294232646,-0.03616813294232646,0.9149560117302052,0.9491691104594331,0.0019550342130987292,0.0,0.5,1.0,risk_only_candidate
close_location,Close strength: close location within the 15m high-low range.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.9149560117302052,0.9491691104594331,0.0019550342130987292,0.0,0.0,0.0,risk_only_candidate
close_location,Close strength: close location within the 15m high-low range.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0019550342130987292,-0.0019550342130987292,0.9149560117302052,0.9491691104594331,0.0019550342130987292,0.0,0.0,0.0,risk_only_candidate
close_location,Close strength: close location within the 15m high-low range.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,4.0433561357462126e-05,4.0433561357462126e-05,0.9149560117302052,0.9491691104594331,0.0019550342130987292,0.0,0.5,2.0,weak_path_safety_candidate
close_location,Close strength: close location within the 15m high-low range.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.002974278499365721,-0.002974278499365721,0.9149560117302052,0.9491691104594331,0.0019550342130987292,0.0,0.26666666666666666,1.0,risk_only_candidate
bars_after_breakout,Trend age: number of 15m bars since the Donchian55 breakout state began.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,,,,,,,,,invalid_or_sparse
bars_after_breakout,Trend age: number of 15m bars since the Donchian55 breakout state began.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,,,,,,,,,invalid_or_sparse
bars_after_breakout,Trend age: number of 15m bars since the Donchian55 breakout state began.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,,,,,,,,,invalid_or_sparse
bars_after_breakout,Trend age: number of 15m bars since the Donchian55 breakout state began.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,,,,,,,,,invalid_or_sparse
bars_after_breakout,Trend age: number of 15m bars since the Donchian55 breakout state began.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,,,,,,,,,invalid_or_sparse
bars_after_breakout,Trend age: number of 15m bars since the Donchian55 breakout state began.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,,,,,,,,,invalid_or_sparse
bars_after_breakout,Trend age: number of 15m bars since the Donchian55 breakout state began.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,,,,,,,,,invalid_or_sparse
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.004887585532746819,0.004887585532746819,0.9491691104594331,0.9042033235581622,0.0019550342130987292,0.0,0.16666666666666666,2.0,weak_path_safety_candidate
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.04496578690127084,0.04496578690127084,0.9491691104594331,0.9042033235581622,0.0019550342130987292,0.0,0.36666666666666664,4.0,weak_path_safety_candidate
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.07917888563049846,0.07917888563049846,0.9491691104594331,0.9042033235581622,0.0019550342130987292,0.0,0.7666666666666667,3.0,path_safety_candidate
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.9491691104594331,0.9042033235581622,0.0019550342130987292,0.0,0.0,0.0,risk_only_candidate
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0019550342130987292,-0.0019550342130987292,0.9491691104594331,0.9042033235581622,0.0019550342130987292,0.0,0.0,0.0,risk_only_candidate
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0002548855129908575,0.0002548855129908575,0.9491691104594331,0.9042033235581622,0.0019550342130987292,0.0,0.7,3.0,path_safety_candidate
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0024768042547299706,-0.0024768042547299706,0.9491691104594331,0.9042033235581622,0.0019550342130987292,0.0,0.3333333333333333,0.0,risk_only_candidate
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0029325513196480912,-0.0029325513196480912,0.946236559139785,0.9521016617790812,0.0,0.0,0.0,1.0,risk_only_candidate
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0058651026392961825,-0.0058651026392961825,0.946236559139785,0.9521016617790812,0.0,0.0,0.26666666666666666,1.0,risk_only_candidate
atr_pct,Absolute volatility: ATR as a percentage of close.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.04887585532746819,-0.04887585532746819,0.946236559139785,0.9521016617790812,0.0,0.0,0.43333333333333335,0.0,risk_only_candidate
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.946236559139785,0.9521016617790812,0.0,0.0,0.0,0.0,risk_only_candidate
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.946236559139785,0.9521016617790812,0.0,0.0,0.0,0.0,risk_only_candidate
atr_pct,Absolute volatility: ATR as a percentage of close.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.0014111167097724698,-0.0014111167097724698,0.946236559139785,0.9521016617790812,0.0,0.0,0.03333333333333333,0.0,risk_only_candidate
atr_pct,Absolute volatility: ATR as a percentage of close.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.009466624470990575,0.009466624470990575,0.946236559139785,0.9521016617790812,0.0,0.0,1.0,4.0,path_safety_candidate
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.00782013685239491,-0.00782013685239491,0.9374389051808406,0.9501466275659824,0.0019550342130987292,0.0,0.03333333333333333,1.0,risk_only_candidate
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.01270772238514184,-0.01270772238514184,0.9374389051808406,0.9501466275659824,0.0019550342130987292,0.0,0.3333333333333333,1.0,risk_only_candidate
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,-0.04203323558162264,-0.04203323558162264,0.9374389051808406,0.9501466275659824,0.0019550342130987292,0.0,0.43333333333333335,0.0,risk_only_candidate
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5112,0.0,0.0,0.9374389051808406,0.9501466275659824,0.0019550342130987292,0.0,0.0,0.0,risk_only_candidate
